Type,id,Lat,Lon,Alt,Speed/Weight,Radius,3,21
P,2,32.10382526769231,35.20694470158731,0.0,1,1
P,3,32.10401847846153,35.20717167936508,0.0,1,1
P,4,32.10401847846153,35.20663666031746,0.0,1,1
F,29,32.10374246307693,35.207431082539685,0.0,1
F,30,32.10354530923077,35.20807959047619,0.0,1
F,31,32.10334026923076,35.20858218412699,0.0,1
F,32,32.10306425384615,35.20895507619048,0.0,1
F,33,32.10281978307692,35.20919826666667,0.0,1
F,34,32.104199859999994,35.20751214603175,0.0,1
F,35,32.10445221692307,35.208225504761906,0.0,1
F,36,32.104598110769224,35.20858218412699,0.0,1
F,37,32.104874126153845,35.20919826666667,0.0,1
F,38,32.10432603846154,35.207901250793654,0.0,1
F,39,32.10414071384616,35.206101641269846,0.0,1
F,40,32.10418803076922,35.20506402857143,0.0,1
F,41,32.10416831538462,35.2045127968254,0.0,1
F,42,32.10410128307692,35.2037508,0.0,1
F,43,32.10390412923077,35.20319956825397,0.0,1
F,44,32.10350587846154,35.20366973650794,0.0,1
F,45,32.10321803384615,35.204253393650795,0.0,1
F,46,32.102804010769226,35.204901901587306,0.0,1
F,47,32.10252799538461,35.20629619365079,0.0,1
F,48,32.10250039384615,35.20747972063492,0.0,1
F,49,32.10254771076923,35.208128228571425,0.0,1
